HEADER	
'time'	'pressure drop'
UNITS	
'second'	'bar'
199187	0.100394
199307	0.097215
199427	0.097468
199547	0.097165
199667	0.097775
199787	0.098506
199907	0.099551
200027	0.100395
200147	0.09957
200267	0.098529
200387	0.097897
200507	0.096672
200627	0.096456
200747	0.097046
200867	0.094662
200987	0.093463
201107	0.095318
201227	0.092594
201347	0.095423
201467	0.094188
201587	0.095668
201707	0.095686
201827	0.095259
201947	0.096673
202067	0.095577
202187	0.096998
202307	0.097083
202427	0.097524
202547	0.097312
202667	0.096993
202787	0.097278
202907	0.096483
203027	0.096242
203147	0.095514
203267	0.095701
203387	0.096221
203507	0.093619
203627	0.094256
203747	0.0932
203867	0.094987
203987	0.096922
204107	0.09441
204227	0.095917
204347	0.094812
204467	0.094234
204587	0.094438
204707	0.094071
204827	0.094731
204947	0.095499
205067	0.096076
205187	0.095661
205307	0.094596
205427	0.094636
205547	0.094064
205667	0.095755
205787	0.092404
205907	0.094337
206027	0.095026
206147	0.094839
206267	0.096513
206387	0.097683
206507	0.098326
206627	0.09811
206748	0.097695
206867	0.096861
206987	0.095998
207107	0.095175
207227	0.095703
207347	0.095856
207467	0.09632
207587	0.096152
207707	0.092713
207827	0.095681
207947	0.095284
208067	0.093554
208187	0.093468
208307	0.092
208427	0.093103
208547	0.091735
208667	0.092772
208787	0.093618
208907	0.093613
209027	0.093496
209147	0.095301
209267	0.095077
209387	0.093552
209507	0.092129
209628	0.092055
209746	0.091787
209866	0.093905
209986	0.090681
210106	0.092964
210226	0.090363
210346	0.093932
210466	0.096589
210586	0.094164
210706	0.095984
210826	0.093456
210946	0.094887
211066	0.094339
211186	0.095303
211306	0.095048
211426	0.095011
211546	0.095458
211666	0.095114
211786	0.094204
211906	0.094611
212026	0.093004
212146	0.094566
212266	0.091073
212386	0.092227
212506	0.090741
212626	0.092616
212746	0.092735
212866	0.09169
212986	0.093719
213106	0.093892
213226	0.094725
213346	0.092114
213466	0.091733
213586	0.091264
213706	0.091687
213826	0.092024
213946	0.091679
214066	0.091157
214186	0.088598
214306	0.091376
214426	0.093005
214546	0.090653
214666	0.091803
214786	0.091888
214906	0.092
215026	0.093896
215146	0.094483
215266	0.095481
215386	0.095315
215508	0.095417
215626	0.095908
215748	0.095267
215866	0.094497
215986	0.094512
216106	0.092465
216226	0.091921
216346	0.091674
216466	0.089707
216586	0.091295
216706	0.093301
216826	0.090912
216946	0.090816
217066	0.090293
217186	0.0938
217306	0.090602
217426	0.090814
217546	0.090652
217666	0.090457
217786	0.090659
217906	0.090238
218026	0.090781
218146	0.090626
218266	0.09054
218386	0.090949
218506	0.089651
218626	0.089955
218746	0.087558
218866	0.090957
218986	0.091678
219106	0.091263
219226	0.093807
219346	0.091306
219466	0.094249
219586	0.09379
219706	0.095311
219826	0.093644
219946	0.093678
220066	0.092715
220186	0.091183
220306	0.091982
220426	0.091768
220546	0.091824
220666	0.092858
220786	0.090121
220906	0.090316
221026	0.089213
221146	0.090875
221266	0.092949
221386	0.090475
221506	0.090162
221626	0.089823
221746	0.091018
221866	0.090769
221986	0.091664
222106	0.09163
222226	0.091269
222346	0.092968
222466	0.091536
222586	0.089786
222706	0.089955
222826	0.089993
222946	0.089825
223066	0.089247
223186	0.091411
223306	0.087411
223426	0.090531
223546	0.09286
223666	0.091615
223786	0.093834
223906	0.092997
224026	0.092768
224146	0.09222
224266	0.092355
224386	0.09279
224506	0.092486
224626	0.093121
224746	0.093103
224866	0.092397
224986	0.09215
225106	0.091528
225226	0.092126
225346	0.089964
225466	0.090313
225586	0.089104
225706	0.090271
225826	0.089642
225946	0.09146
226066	0.092536
226186	0.092302
226306	0.092253
226426	0.091545
226546	0.089221
226666	0.089481
226786	0.089573
226906	0.0898
227026	0.090971
227146	0.0901
227266	0.088372
227386	0.09078
227506	0.091181
227626	0.093031
227746	0.091969
227866	0.091779
227986	0.091981
228106	0.092386
228226	0.092865
228346	0.094067
228466	0.093882
228586	0.093924
228706	0.094799
228826	0.094386
228946	0.09356
