HEADER	
'time'	'pressure drop'
UNITS	
'min'	'bar'
2236.5	1.03552
2238.5	1.018142
2240.5	1.029491
2242.5	1.022226
2244.5	1.023853
2246.5	1.005802
2248.5	1.009181
2250.5	1.019921
2252.5	1.030233
2254.5	1.031896
2256.5	1.030299
2258.5	1.019154
2260.5	1.023592
2262.5	1.02046
2264.5	1.019328
2266.5	1.018144
2268.5	1.015889
2270.5	1.020892
2272.5	1.026421
2274.5	1.030394
2276.5	1.028419
2278.5	1.026664
2280.5	1.036984
2282.5	1.014547
2284.5	1.02924
2286.5	1.020822
2288.5	1.024299
2290.5	1.023102
2292.5	1.026454
2294.5	1.018196
2296.5	1.023064
2298.5	1.023915
2300.5	0.998994
2302.5	1.017113
2304.5	1.021935
2306.5	1.028639
2308.5	1.034342
2310.5	1.023986
2312.5	1.023249
2314.5	1.01902
2316.5	1.024966
2318.5	1.010003
2320.5	1.02776
2322.5	1.025055
2324.5	1.025722
2326.5	1.025845
2328.5	1.028046
2330.5	1.021537
2332.5	1.023681
2334.5	1.023031
2336.5	1.008624
2338.5	1.025115
2340.5	1.024144
2342.5	1.028908
2344.5	1.023069
2346.5	1.020966
2348.5	1.020452
2350.5	1.02391
2352.5	1.012909
2354.5	1.011834
2356.5	1.014765
2358.5	1.013217
2360.5	1.028566
2362.5	1.022865
2364.5	1.0273
2366.5	1.020579
2368.5	1.027292
2370.5	1.013396
2372.5	1.018302
2374.5	1.020778
2376.5	1.017608
2378.5	1.026468
2380.5	1.034897
2382.5	1.029284
2384.5	1.020985
2386.5	1.024402
2388.5	1.016
2390.5	1.016901
2392.5	1.020993
2394.5	1.013687
2396.5	1.019997
2398.5	1.031069
2400.5	1.019899
