HEADER	
'time'	'average water saturation'
UNITS	Sw_avrg
'min'	'fraction'
3623.42	0.765537998
3623.58	0.764927988
3623.77	0.763796696
3623.97	0.762731951
3624.18	0.762310489
3624.4	0.760036815
3624.65	0.759060798
3624.92	0.758661519
3625.22	0.756864761
3625.52	0.755267643
3625.87	0.754302718
3626.22	0.752250865
3626.62	0.751918132
3627.03	0.749444818
3627.5	0.748701715
3628.03	0.747758971
3628.58	0.747714607
3629.13	0.745806939
3629.75	0.745696028
3630.43	0.745485297
3631.15	0.744043454
3631.93	0.743644175
3632.77	0.743511082
3633.68	0.742346517
3634.67	0.741858508
3635.73	0.741647778
3636.88	0.741004494
3638.13	0.740771581
3639.48	0.740316846
3640.93	0.739274283
3642.48	0.738009898
3644.18	0.7381319
3646	0.738409177
3647.98	0.737887896
3650.12	0.737366614
3652.38	0.737255703
3654.88	0.736856424
3657.57	0.73570295
3660.47	0.735880408
3663.58	0.735636403
3666.97	0.735580948
3670.6	0.735436764
3674.53	0.734904391
3678.8	0.735370217
3683.35	0.734616023
3688.33	0.734250016
3693.7	0.733728735
3699.05	0.733362729
3704.4	0.73266399
3709.77	0.732841447
3715.08	0.732120526
3720.48	0.731898704
3725.82	0.731798884
3731.18	0.731532698
3736.53	0.731621427
3741.9	0.731244329
3747.22	0.730368133
3752.6	0.730889414
3757.95	0.729857942
3763.3	0.729880125
3768.67	0.731100145
3774.02	0.72932557
3779.35	0.729303388
3784.73	0.729824669
3790.1	0.728471555
3795.43	0.7284161
3800.82	0.728249733
3806.15	0.728227551
3811.48	0.72831628
3816.87	0.728172096
3822.22	0.72831628
3827.58	0.728294098
3832.92	0.72790591
3838.3	0.728105549
3843.62	0.727883727
3849.02	0.72801682
3854.35	0.72811664
3859.7	0.727362446
3865.05	0.727240444
3870.42	0.726885529
3875.73	0.727040804
3881.13	0.726630433
3886.47	0.72689662
3891.83	0.726552796
3897.18	0.727107351
3902.55	0.726220063
3907.87	0.726608251
3913.27	0.726475158
3918.6	0.726408612
3923.95	0.726353156
3929.33	0.726098061
3934.7	0.726763527
3940	0.725953877
3945.4	0.72608697
3950.75	0.726098061
3956.08	0.726208972
3961.45	0.725920603
3966.82	0.725754237
3972.13	0.725610053
3977.52	0.725610053
3982.87	0.725499142
3988.22	0.725476959
3993.57	0.725310593
3998.93	0.725532415
4004.25	0.725621144
4009.63	0.725144227
4015	0.725288411
4020.35	0.725421504
4025.7	0.725122044
4031.07	0.725488051
4036.38	0.725199682
4041.77	0.725576779
4047.12	0.725454777
4052.48	0.725488051
4057.83	0.725066589
4063.18	0.72507768
4068.52	0.725343866
4073.9	0.725366049
4079.25	0.7251775
4084.6	0.725244046
4089.95	0.725188591
4095.32	0.724866949
4100.63	0.725366049
4106.02	0.725210773
4111.38	0.724722765
4116.73	0.724423305
4122.1	0.725099862
4127.43	0.724678401
4132.77	0.724423305
4138.15	0.724678401
4143.52	0.724401123
4148.87	0.72456749
4154.22	0.723957479
4159.57	0.72335856
4164.9	0.7235582
4170.28	0.723580382
4175.63	0.723436198
