HEADER	
'time'	'total volume'
UNITS	
'min'	'cm^3'
2792.42	2.479165532
2797.77	2.478640532
2803.12	2.480565532
2808.47	2.478990532
2813.85	2.491415532
2819.15	2.481265532
2824.55	2.492290532
2829.9	2.481440532
2835.25	2.487565532
2840.6	2.490190532
2845.97	2.483015532
2851.28	2.487040532
2856.68	2.480915532
2862.02	2.475140532
2867.38	2.490715532
2872.73	2.480565532
2878.08	2.498065532
2883.43	2.498065532
2888.8	2.494565532
2894.17	2.495965532
2899.5	2.492640532
2904.87	2.499115532
2910.23	2.502965532
2915.55	2.497890532
2920.95	2.495090532
2926.3	2.502265532
2931.63	2.517665532
2937.02	2.505240532
2942.35	2.495965532
2947.68	2.498240532
2953.08	2.493165532
2958.43	2.497715532
2963.77	2.505765532
2969.12	2.494740532
2974.48	2.493515532
2979.8	2.507690532
2985.2	2.504540532
2990.55	2.493515532
2995.92	2.494040532
3001.27	2.506990532
3006.62	2.505240532
3011.93	2.509790532
3017.33	2.507865532
3022.67	2.496490532
3028.03	2.497015532
3033.38	2.509265532
3038.73	2.507515532
3044.07	2.507865532
3049.45	2.507165532
3054.8	2.506990532
3060.15	2.508040532
3065.53	2.495090532
3070.87	2.506115532
3076.2	2.503840532
3081.58	2.496140532
3086.93	2.494390532
3092.28	2.506990532
3097.65	2.513640532
3102.98	2.521165532
3108.33	2.524840532
3113.72	2.525540532
3119.07	2.523090532
3124.4	2.509090532
3129.77	2.522740532
3135.12	2.521165532
3140.45	2.509090532
3145.85	2.516440532
3151.2	2.519240532
3156.55	2.522215532
3161.9	2.517140532
3167.27	2.525015532
3172.58	2.532540532
3177.97	2.521865532
3183.32	2.516090532
3188.68	2.521515532
3194.03	2.526940532
3199.38	2.511190532
3204.72	2.531665532
3210.1	2.542165532
3215.47	2.542340532
3220.8	2.542340532
3226.17	2.523265532
3231.52	2.532890532
3236.85	2.527290532
3242.23	2.534290532
3247.6	2.533765532
3252.93	2.543390532
3258.3	2.542690532
3263.65	2.523440532
3268.98	2.541465532
3274.37	2.524140532
3279.73	2.526065532
3285.07	2.530090532
3290.42	2.541990532
3295.77	2.543215532
3301.1	2.531840532
3306.5	2.542515532
3311.85	2.544790532
3317.2	2.534290532
3322.55	2.522740532
3327.93	2.525890532
3333.23	2.547590532
3338.62	2.544965532
3343.97	2.544615532
3349.33	2.536740532
3354.67	2.526065532
3360.05	2.537965532
3365.37	2.545840532
3370.77	2.548640532
3376.1	2.546540532
3381.45	2.526940532
3386.82	2.544965532
3392.17	2.547590532
3397.5	2.545315532
3402.9	2.534115532
3408.23	2.556690532
3413.58	2.538840532
3418.95	2.546715532
3424.28	2.540415532
3429.63	2.554065532
3435.03	2.537965532
3440.38	2.558090532
