HEADER	
'time'	'total volume'
UNITS	
's'	'cm^3'
72017.38	18.94734
72020.81	18.97219
72024.61	18.99888
72027.35	19.01771
72029.99	19.03554
72032.56	19.0525
72035.11	19.06902
72037.8	19.08615
72041.02	19.10632
72043.57	19.12198
72045.96	19.13653
72048.01	19.14887
72050.18	19.16168
72052.4	19.17464
72054.5	19.18676
72056.59	19.19866
72058.64	19.21017
72060.67	19.22142
72062.82	19.23318
72065.02	19.24498
72067.25	19.25673
72069.56	19.2687
72071.82	19.28025
72074.11	19.29169
72076.56	19.30375
72079.5	19.31798
72082.98	19.33454
72085.73	19.3474
72088.01	19.35797
72090.23	19.36815
72092.52	19.37849
72094.91	19.38916
72097.21	19.39932
72099.57	19.40959
72102.07	19.42034
72104.36	19.43005
72106.8	19.44022
72109.5	19.4513
72112.14	19.46194
72114.79	19.47248
72117.47	19.48295
72120.11	19.49306
72122.92	19.50365
72125.91	19.51464
72128.94	19.52557
72132.15	19.5368
72135.43	19.54804
72138.66	19.55884
72142.25	19.57057
72146.56	19.58434
72150.98	19.59813
72154.74	19.60966
72158.34	19.62054
72161.66	19.63039
72164.77	19.63949
72168.04	19.64893
72171.59	19.65895
72175.31	19.66925
72178.89	19.67899
72182.81	19.68942
72186.86	19.69998
72190.57	19.70944
72194.89	19.72017
72199.61	19.73157
72204.19	19.74231
72208.9	19.75308
72213.67	19.76368
72218.47	19.77401
72223.82	19.78513
72229.57	19.79661
72235.53	19.80804
72242.05	19.81995
72248.86	19.83184
72255.74	19.84329
72263.58	19.85579
72272.99	19.87016
72281.94	19.88331
72290.04	19.89481
72298.26	19.90607
72305.99	19.91637
72313.26	19.92574
72321.4	19.93585
72330.65	19.94683
72340.91	19.95848
72350.82	19.96921
72361.93	19.98062
72374.8	19.99315
72386.33	20.00376
72399.99	20.01547
72416.39	20.02843
72434.54	20.04162
72453.7	20.05439
72475.46	20.06762
72499.1	20.08063
72526	20.09378
72558.28	20.10754
72597.02	20.12176
72643.51	20.13623
72699.29	20.15078
72766.23	20.16529
72846.55	20.17976
72942.95	20.19427
73058.61	20.20888
73197.42	20.22366
73363.98	20.23861
73563.86	20.25375
73803.71	20.26906
74091.53	20.28453
74436.92	20.30014
74851.39	20.31596
75348.75	20.33202
75945.57	20.3484
